temperature,humidity,ph,rainfall,label
25.78746268,60.2816298,6.058306161,49.14337177,lentil
23.89271875,61.78779413,6.658605362,52.55730112,lentil
28.67408774,63.18832976,7.299360767,42.96018627,lentil
28.42062847,61.77336343,7.815210661,49.02366803,lentil
21.35499456,62.60136323,5.925391795,41.78219834,lentil
21.12695586,63.18738532,6.403683619,38.71834464,lentil
24.02037872,61.62313345,7.397546271,49.78102578,lentil
25.40474421,65.8567539,7.722335992,51.92057267,lentil
29.03017561,64.49166566,7.475926645,54.9393771,lentil
20.21368219,68.65257685,6.887130053,50.89732989,lentil
29.19585548,68.01965728,7.441976825,44.93261911,lentil
18.29783597,69.6897615,7.629910253,49.39111479,lentil
27.41434987,63.41785982,7.336117221,44.43177543,lentil
24.84063998,60.09116626,6.75020529,48.77790371,lentil
29.94413861,67.31323084,7.52178027,40.37113729,lentil
25.87990287,67.55109024,6.347379185,47.89645224,lentil
20.0467711,65.84395319,7.135251532,46.05333124,lentil
22.99451999,66.70897237,7.670178119,54.49044154,lentil
25.13163619,66.92642362,7.399749291,49.04015558,lentil
28.49584395,62.44616219,7.841496029,53.14531023,lentil
18.28766124,69.48515056,6.254216611,48.60449438,lentil
24.38041875,61.18458224,6.868881708,53.13946695,lentil
21.31852148,66.43934593,7.320514721,45.42616802,lentil
18.54141834,62.70637578,6.296976913,44.07819743,lentil
25.28710601,60.85993533,7.241151936,49.37369982,lentil
25.43459777,69.12613376,7.685959305,41.02682925,lentil
28.83600962,69.76112921,6.890760124,44.08562546,lentil
27.37659643,63.93927841,6.155915975,49.47371773,lentil
28.31886863,60.19461399,6.167855382,45.36521251,lentil
27.4818649,62.04814951,6.861640036,37.81123974,lentil
18.28072173,68.10365387,6.978361689,48.80253285,lentil
27.61204997,69.29786244,7.043160241,42.72374404,lentil
23.43974653,63.22011726,5.94239222,45.40277297,lentil
20.95628486,63.68128841,7.239455147,52.39881209,lentil
23.7937153,68.03209183,6.516317561,49.73922097,lentil
22.6371424,65.44544859,6.233269045,38.30411077,lentil
21.53577883,65.47227704,7.505283615,35.75107592,lentil
29.87854588,65.73085206,6.950300686,44.95654782,lentil
25.2653291,67.10004577,6.958054839,48.33941188,lentil
25.17885316,68.93307305,6.54803469,35.03484812,lentil
24.12192608,61.09533545,6.461618577,44.23629285,lentil
23.33565221,67.40460704,7.065264073,36.18678721,lentil
21.74600081,63.39503184,6.765091462,50.43306085,lentil
27.60195453,63.46170674,5.91645379,54.37814199,lentil
24.388717,62.50453062,6.711341147,47.26052494,lentil
24.98287462,66.895409,6.379881442,38.21370568,lentil
28.234829,69.3159965,6.313284268,35.36831423,lentil
26.03026959,69.55863145,7.393210848,37.11395801,lentil
28.04849594,64.07691942,7.504930973,37.15824966,lentil
24.87425505,64.00213929,7.198076286,48.28137482,lentil
23.97081395,62.35557553,7.007037515,53.40906048,lentil
20.06003985,67.76252583,6.677262562,42.89509057,lentil
19.59221047,61.28633405,6.74398035,41.7704893,lentil
29.77013109,66.29327012,6.547361618,35.69674138,lentil
27.52135365,60.53657684,6.551577598,48.06491307,lentil
25.62896213,63.14909763,6.585020303,45.49683991,lentil
20.39078312,60.47528931,6.924042372,53.31508572,lentil
25.39038396,60.4989659,7.437373666,39.18374505,lentil
24.91079638,60.71367427,7.142611056,42.19740397,lentil
27.70496805,63.20915034,7.74672376,37.46160727,lentil
18.06486101,65.1034354,6.300479414,51.54922825,lentil
18.13027797,62.45851612,6.078724107,50.6128521,lentil
23.82723528,67.89815262,6.76660668,46.90725077,lentil
23.19305333,62.74710773,7.641024177,49.55213308,lentil
25.08966129,68.17543102,6.559681838,41.45486619,lentil
25.86928193,61.88321072,7.072923306,36.68284038,lentil
18.43966037,68.05394959,7.732194788,39.00992137,lentil
27.14911056,67.02664337,6.157782589,52.50812701,lentil
23.33375853,64.50515776,7.240988401,47.01510708,lentil
26.7230014,62.96841833,6.898905799,42.87274897,lentil
19.55750776,64.45268309,6.818681086,53.04669416,lentil
26.13708256,66.7729209,6.261937875,46.48280681,lentil
27.99990346,65.57653373,6.493036868,49.94043064,lentil
29.05941162,62.10652364,7.042474679,36.5011366,lentil
25.71269843,64.1123333,7.692013657,50.17067771,lentil
21.79792649,63.73086065,6.250994223,46.62370222,lentil
24.70626432,60.26854183,6.052184881,53.12442925,lentil
20.94981756,65.8108757,7.002216044,44.23913012,lentil
24.84918386,68.98088448,7.272427638,41.61080544,lentil
21.91041045,65.21662467,5.962001484,36.10211371,lentil
25.93381964,68.70533022,7.080506001,51.02372773,lentil
29.82112112,69.4073209,6.593798387,51.56461082,lentil
27.52185591,63.13215259,7.28805662,45.20841071,lentil
27.99627907,68.6428593,7.32710972,46.10585191,lentil
20.76774783,63.90164154,6.366355781,47.9271552,lentil
23.05276444,60.424786,7.011121216,52.60285259,lentil
21.65845777,63.58337146,6.280725549,38.07659414,lentil
26.25070298,67.62779652,7.621494566,40.8106299,lentil
20.97195263,63.83179889,7.630424083,53.10207889,lentil
23.89736406,66.32102048,7.802212437,40.74536757,lentil
25.52468965,72.24850829,6.002524871,151.8869972,jute
26.59104992,82.94164078,6.033485257,161.2469997,jute
25.29781791,86.8870535,7.121933579,196.6249511,jute
25.72100868,88.16513579,6.207459637,175.6086697,jute
23.58419277,72.00460848,6.090060478,190.4242157,jute
25.31042337,72.01364411,6.346715209,190.5577618,jute
23.41798979,85.08640476,6.661957897,185.7446728,jute
24.35564134,88.80391021,6.176860192,169.1168028,jute
26.284017,75.14640198,7.251847296,182.2685447,jute
25.13842773,83.12053888,6.386259978,169.3388465,jute
24.88692811,71.91711523,7.319735475,150.2498675,jute
25.75734909,88.36668522,6.025028997,189.4263485,jute
23.12844351,74.68322732,6.344751947,199.8362913,jute
24.9949957,88.95692783,7.02777956,151.4935635,jute
25.21622704,70.88259632,7.299304715,195.8645552,jute
24.39736241,79.26861738,7.014063944,164.2697011,jute
23.31410442,71.4509053,7.488014404,164.4970373,jute
25.72668885,81.86171563,6.626503893,191.9649389,jute
26.96656378,78.21047693,6.239011,169.8391177,jute
23.70467146,74.63745355,6.742688094,181.2783964,jute
24.90075709,73.84186449,6.588017308,153.8990984,jute
23.39605743,72.60512854,7.097586415,174.7876411,jute
26.8748389,79.78725152,6.956682743,173.1017097,jute
23.1426498,74.99739774,7.380396262,151.9035477,jute
24.29496635,77.62976013,6.176618831,184.9800516,jute
24.39459498,89.89106506,6.551130445,197.1220049,jute
25.7629429,80.76238215,6.427726565,174.5071843,jute
25.4879684,84.48235878,6.740947635,168.7848886,jute
25.37122686,76.2403666,6.130136384,183.8270791,jute
26.21312799,81.70476368,6.667633355,180.1237765,jute
24.30748599,78.54340987,6.186814392,186.2337571,jute
23.76554749,87.98329901,6.334837865,150.3166152,jute
24.79853023,78.53037059,7.16214284,162.2847429,jute
23.20683504,74.09956958,7.422318499,199.4766779,jute
23.66805429,70.89000744,6.768001309,184.4633281,jute
25.12417673,85.72530641,6.348441469,159.5718087,jute
23.89069041,83.46409075,6.097294061,167.7230632,jute
23.09433785,81.45139295,6.14132902,196.6587013,jute
24.21744605,82.85284045,7.479248124,166.1365886,jute
24.06475727,71.31342851,6.509174789,153.6390212,jute
24.85441411,74.4407048,6.57256106,175.572958,jute
26.41915161,76.85691248,7.165696848,197.2101782,jute
24.89326318,77.01222585,7.207457208,196.469984,jute
23.25583402,82.7015932,7.124333547,166.2160846,jute
24.7634518,87.06071115,6.463538707,179.1630865,jute
24.97042599,78.62697699,6.856833064,166.6415254,jute
26.12797248,80.49172597,7.132389299,150.6326874,jute
25.97825807,81.65769588,6.235357638,163.3488091,jute
26.2830571,73.35763537,6.704273839,186.6898282,jute
26.38905406,83.31240346,7.433313409,176.1516409,jute
25.2746335,73.7459581,6.109478059,168.0432282,jute
23.09499564,78.45959697,7.095413294,155.3851533,jute
25.79351957,81.76904006,6.352076783,193.2418382,jute
23.17403323,87.88255345,6.658769991,160.6217342,jute
25.63215038,79.95150917,7.051822472,182.2582277,jute
25.848795,87.81661683,7.333143205,152.6194403,jute
26.56767277,80.90424543,6.352771037,181.2915605,jute
26.24532085,72.97198375,7.124050134,189.9711184,jute
26.91515043,73.19897535,6.998787171,177.2233048,jute
24.36972377,82.11319791,6.537914958,159.9210934,jute
25.71901283,79.15532398,7.171054239,187.1735424,jute
25.01157559,88.3313023,7.228268228,169.4168014,jute
25.40785911,76.44048625,7.319952206,188.6372826,jute
23.28081,74.27607475,6.613341343,153.7447398,jute
23.98651719,82.09053379,6.096838784,167.0576456,jute
24.48556447,83.20630007,6.132570523,192.2316221,jute
25.86705009,84.09985284,7.36008498,154.8390847,jute
23.5643831,79.46283115,7.321619041,185.25947,jute
24.2248758,74.89465426,7.175170657,192.4931257,jute
25.49386782,86.97061481,7.299076163,176.5268267,jute
24.97178693,79.47557931,6.842966479,195.7571622,jute
24.80624984,82.09281674,6.356295568,156.3616174,jute
23.16814977,76.66724969,6.508342839,157.1215052,jute
24.25133493,89.86454053,7.098227926,175.1742112,jute
26.58361011,78.00774772,6.310699968,154.8238864,jute
26.82489244,78.20392774,7.093328631,153.9199807,jute
25.49674786,81.13449097,6.691074249,169.9288234,jute
24.09874353,80.57226761,6.187746776,176.8604109,jute
23.18866654,86.20899734,6.491506245,176.103677,jute
26.24347471,78.51063754,6.855362875,183.4065252,jute
23.75091572,71.14782585,7.124571593,160.0889553,jute
26.13871511,79.1188943,6.067302109,171.4892533,jute
26.14576648,71.23690851,6.432051512,193.1007598,jute
26.91643698,73.48655995,6.253408852,171.4716375,jute
26.5232969,77.17331847,7.287318723,157.8548562,jute
23.81579631,80.94023552,7.161865733,190.312216,jute
26.50838667,86.84264005,6.065898283,152.9801697,jute
26.63952463,70.95705996,7.311077075,199.3355744,jute
23.3250131,79.79609448,6.581693772,187.3096148,jute
26.47549543,73.96164569,6.732826127,180.2513601,jute
23.78756036,74.36794079,6.014572075,172.6442654,jute
25.49941707,75.99987588,6.663559451,193.7141828,jute
23.24925555,73.65346838,6.434610995,184.7674863,jute
26.98582182,89.05587886,7.432768147,193.8778713,jute
23.61475336,86.14290267,6.987332927,150.2355238,jute
23.87484465,86.79261344,6.718725189,177.5147313,jute
23.92887902,88.07112278,6.880204617,154.6608736,jute
24.81441246,81.68688879,6.86106911,190.7886386,jute
24.44743944,82.286484,6.7693455,190.9684885,jute
26.57421679,73.81994896,7.26158085,159.3223075,jute
26.33377983,57.36469955,7.261313694,191.6549412,coffee
26.45288458,55.32222678,7.235070264,144.6861336,coffee
25.70822684,52.88667115,7.18915558,136.7325092,coffee
24.12832546,56.18107663,6.431899748,147.2757818,coffee
23.44372334,60.39523266,6.42321105,122.2103248,coffee
23.4123707,52.26994674,6.869720196,139.3670753,coffee
23.05951896,50.40609436,6.973839707,164.4971875,coffee
23.07895447,63.65861483,7.184801627,129.8765443,coffee
27.6496114,51.11044023,6.351823783,122.8392822,coffee
25.46743689,69.35161206,6.392048018,171.3764462,coffee
26.7350622,55.55164819,6.119892347,140.6305213,coffee
26.20811417,52.50987966,6.910823945,189.0944824,coffee
27.0424167,57.27927475,6.501157208,165.6872119,coffee
24.65090184,51.93952357,7.027585559,135.1386537,coffee
27.35152643,55.99375012,7.13411409,148.9812525,coffee
25.17787724,62.26244581,6.647765997,135.0119649,coffee
23.11438731,68.00096043,6.703270635,161.8944624,coffee
27.22783677,52.95261751,7.493191968,175.7260273,coffee
23.26316991,60.5160021,6.724688503,194.1755471,coffee
25.234661,57.53161469,6.043485685,124.2261737,coffee
25.59535262,57.72920846,7.101661011,195.7733251,coffee
25.5674832,60.49244602,7.466900683,190.2257843,coffee
25.67324193,51.29043632,6.877799264,196.2736367,coffee
24.40726724,62.65692638,6.410992833,148.6977358,coffee
23.69287069,66.76090123,7.393825704,144.6576424,coffee
24.53460016,66.99765375,7.482414225,180.5059257,coffee
27.13140403,52.89368299,6.081172981,192.4280381,coffee
27.56088634,68.49299897,6.516312148,167.4358075,coffee
23.59302313,55.27564977,6.043330951,191.3980675,coffee
23.17714381,52.13864034,6.959404135,117.3113562,coffee
24.71384065,51.29142534,7.238109556,197.6439711,coffee
24.38534644,64.72543073,7.234258375,119.6324109,coffee
27.15998538,51.59100753,6.691541233,126.1752206,coffee
26.53543168,67.09608099,6.809593554,120.6494434,coffee
27.01207284,60.76645256,6.485761419,191.4508931,coffee
27.55906475,58.45742907,6.784460602,117.9389993,coffee
23.32293161,53.00366334,7.167092586,168.2644287,coffee
24.23850608,54.30329632,6.73410539,115.1564012,coffee
23.42611644,64.10651528,6.779984384,122.6847408,coffee
26.02241444,55.83288958,7.277422738,176.9020924,coffee
24.83846178,56.7685316,7.21270048,124.4135035,coffee
26.24092174,65.64381357,7.487266991,148.3771202,coffee
24.43011925,66.02411187,7.231166546,181.6368274,coffee
26.00373964,62.1445102,6.559817161,153.477776,coffee
26.22367404,62.26594559,6.979590627,193.7461968,coffee
27.09617155,63.55324262,6.779230041,190.2440566,coffee
25.64004392,61.03273481,6.217974349,199.4735636,coffee
27.74576987,54.36976075,7.205078785,139.8619431,coffee
26.24928198,54.28617819,6.854011265,133.1120232,coffee
26.67377159,52.24226285,6.246872394,156.1543898,coffee
27.10210397,55.7497332,6.911066044,139.5013171,coffee
27.62975458,61.26002598,6.777417989,196.6492664,coffee
27.5364547,55.51673151,6.273741983,130.6377143,coffee
23.56960509,50.56339727,6.906124587,130.3797119,coffee
24.99451759,57.93250202,7.162802357,192.8736822,coffee
27.56441788,54.41094079,6.955787351,177.816092,coffee
23.98143338,61.10935084,6.971963169,161.5279095,coffee
24.22984659,67.37768353,6.840927967,122.4073418,coffee
25.60153969,68.66257977,6.536676653,168.8383605,coffee
24.31274458,53.57285558,6.089443603,184.4103931,coffee
26.36629861,52.25738495,7.456460375,177.3176161,coffee
26.5602777,57.1621814,6.759211911,152.0616227,coffee
26.35034208,58.50650238,7.460174812,121.5586297,coffee
25.20406808,57.88370456,6.652642579,156.1457255,coffee
23.35723208,55.18792166,6.026287448,171.6976946,coffee
23.60567546,59.68849145,6.074190142,185.1568059,coffee
24.18471151,69.94807345,7.045543056,163.2708732,coffee
26.44414097,53.83876189,6.993236001,175.3723314,coffee
26.12492233,63.37479229,6.726528895,147.8035305,coffee
27.77363343,64.47858698,6.937352845,192.7121236,coffee
25.55656667,62.67087838,7.27905689,193.5866233,coffee
27.92374437,67.96910852,7.079850922,115.2325531,coffee
26.05968403,52.31098539,6.136286518,161.3432535,coffee
26.35770906,64.57578034,6.505203696,163.6269496,coffee
24.91370487,54.15319242,7.042089492,129.5481144,coffee
27.31317116,68.4233391,6.348337519,192.4288139,coffee
26.1387869,52.26311691,7.432322234,136.3027766,coffee
23.1069385,67.06230539,6.787658922,162.5769606,coffee
23.52648086,68.44030686,6.743417121,171.8839938,coffee
25.11711046,68.48030408,7.00733163,194.8773479,coffee
24.02952505,58.84880599,7.303033217,134.6803969,coffee
26.70897548,69.71184111,6.861235184,158.8608887,coffee
26.71717393,50.50148528,7.131435858,126.8073984,coffee
24.59245684,56.46829641,7.288211994,137.7044047,coffee
27.51006055,50.66687215,6.983732393,143.9955548,coffee
27.57847581,58.52534263,6.172090205,156.6810374,coffee
26.65069302,57.56695719,6.35118177,145.105065,coffee
26.97251562,62.0183627,6.908671379,142.8610793,coffee
23.17124551,52.97841162,6.766184468,153.1201644,coffee
23.52652084,65.44340921,6.392791654,186.1728203,coffee
27.30901814,55.196224,6.348316257,141.4831644,coffee
27.54823036,62.88179198,6.123796057,181.4170812,coffee
25.627355,57.04151119,7.428523634,188.5506536,coffee
23.29250318,50.04557009,6.020947179,183.468585,coffee
24.91461008,53.74144743,6.334610249,166.2549307,coffee
26.77463708,66.4132686,6.78006386,177.7745075,coffee
27.41711238,56.63636248,6.086922359,127.92461,coffee
24.13179691,67.22512329,6.362607851,173.3228386,coffee
26.2724184,52.12739421,6.758792552,127.1752928,coffee
23.60301571,60.39647474,6.779832611,140.9370415,coffee
24.40228894,79.19732001,7.231324765,90.8022356,cotton
23.09595631,84.86275707,6.925412377,71.29581071,cotton
23.9656349,76.97696717,7.633437412,90.75616738,cotton
24.88738107,75.62137159,6.827354668,89.76050416,cotton
25.36243778,83.63276077,6.176716425,88.43618918,cotton
24.69457084,81.7358876,6.628722836,78.58494391,cotton
25.0017188,80.53965818,7.256877571,96.32600992,cotton
22.45942937,81.30681027,6.443785385,64.23026638,cotton
23.60564038,79.29573149,7.723240151,72.49800885,cotton
24.58453146,79.12404171,5.947448589,71.94608134,cotton
23.0865933,83.55546146,7.227745516,71.84080724,cotton
23.5000992,83.63488952,6.219469084,79.81328183,cotton
24.1472953,75.88298598,6.021439523,69.91563467,cotton
24.69315538,84.84422454,6.253343655,89.799462,cotton
24.484692,84.44932014,6.187455799,90.94342484,cotton
24.49112609,82.24415809,7.057693366,64.02949379,cotton
23.47986888,81.73049149,6.720449769,86.76287924,cotton
24.18586246,76.04203958,6.431689506,69.08056728,cotton
25.00755095,78.17952126,7.453106264,86.06411872,cotton
25.99237426,77.0543546,7.368258226,89.1188212,cotton
23.66457347,81.69105088,7.352401887,99.36898373,cotton
25.66891439,81.38103349,6.652143699,78.59595817,cotton
22.04612876,84.62978302,6.144631795,86.00758678,cotton
22.4204752,84.55794703,7.318802162,93.46595573,cotton
25.03149561,82.21276599,7.954629324,95.0191318,cotton
23.53371386,77.21705554,6.207652157,87.54004943,cotton
22.77076388,82.5993307,6.631005298,81.49543437,cotton
25.49848236,79.9751579,7.306918817,67.05961949,cotton
25.248679,83.4630147,5.898293044,86.55517751,cotton
22.78249615,77.51235009,7.238566893,64.61444234,cotton
23.37044424,77.43198948,7.977651226,71.67870701,cotton
24.86560781,78.22080815,5.983075895,79.56866268,cotton
24.14386157,84.51591287,6.785723961,80.36146974,cotton
25.03300222,79.04368718,7.393441155,97.10087029,cotton
23.65724079,84.47601498,6.486068274,88.54479121,cotton
25.54359718,84.09229796,7.175934962,88.94245493,cotton
22.00085141,79.47270984,7.388265888,90.42224164,cotton
23.64328417,78.1258666,6.10539819,80.96157332,cotton
23.96436009,78.02763149,6.419536555,84.63148859,cotton
24.65425757,75.6350708,6.307585854,61.82980133,cotton
24.3017998,84.87668973,6.93221485,65.0247867,cotton
24.29144926,81.02453404,7.810865753,90.41694635,cotton
24.29470232,84.61527627,6.527541661,81.05902285,cotton
25.72180042,81.19666206,7.569454601,99.93100821,cotton
24.87663664,76.30050373,7.041065585,91.9223468,cotton
22.60612115,77.34264002,7.208795456,75.13617229,cotton
23.86814008,75.68339729,6.814341946,90.4547185,cotton
23.41022496,76.43836957,7.442217061,78.82199603,cotton
24.96440768,81.31677618,6.854558957,80.03995829,cotton
25.16820129,80.30351815,7.884550475,84.62419032,cotton
22.72767171,77.07598065,6.006085786,77.55176318,cotton
22.45145981,76.25674874,7.432043735,86.84998693,cotton
23.04920461,75.53835214,6.498052108,70.65644296,cotton
25.29250148,75.66653335,6.205263534,62.64174227,cotton
22.95604064,82.33733678,6.360812227,66.48339303,cotton
22.80213132,84.14668447,7.046607434,91.6389565,cotton
23.54234715,75.98203329,7.947011366,84.12536744,cotton
24.41212325,80.80343786,6.281913858,98.60457373,cotton
22.94276687,75.37170612,6.114525877,67.08022574,cotton
25.53676123,81.13668716,6.753978061,95.4262599,cotton
25.32023717,81.79475917,7.425041316,83.46532547,cotton
22.426733,81.53480799,6.745104394,65.54475812,cotton
25.78544484,75.00539324,7.641116569,91.39578861,cotton
25.68959532,77.90621048,6.470135478,66.19426787,cotton
22.14593688,82.8597549,7.091992365,60.65381719,cotton
25.07278712,82.50257909,6.520403794,93.51042684,cotton
22.21506982,76.17851932,6.127939628,70.40557612,cotton
23.9643129,76.59175937,7.994679507,76.13090645,cotton
25.40059227,76.53237965,7.524707577,62.5138867,cotton
23.7805123,83.03878838,7.827877818,66.26555904,cotton
24.16402322,76.7433897,6.436691764,61.94626051,cotton
25.31468463,77.91757121,5.907930899,72.82902109,cotton
22.60361557,80.3509046,6.135025006,88.57395505,cotton
22.9535715,78.71555832,6.044556594,99.75336197,cotton
22.74446976,80.41198458,7.59781958,90.07326633,cotton
23.80834611,83.91902605,6.691268104,70.97358303,cotton
25.46228792,81.56641891,6.175492306,76.88582484,cotton
25.96779712,81.97904282,7.272316209,74.14169043,cotton
25.5308271,80.04662756,5.801047545,99.39557151,cotton
24.43847399,81.69801729,6.757457943,60.79645852,cotton
23.03887865,76.47039772,6.983395573,90.64770699,cotton
23.51308653,76.72621429,7.976889498,80.11272117,cotton
22.75805656,76.75768356,6.558902588,97.76600619,cotton
24.71252544,77.7293114,7.979090365,85.24963302,cotton
23.45969093,82.44777468,7.903528673,93.50153555,cotton
25.5503704,77.85055621,6.73210948,78.58488484,cotton
22.08458267,82.82904143,6.691690476,67.06459777,cotton
24.68854799,78.51206972,7.839849298,69.31153566,cotton
25.84997269,84.16855231,6.61448588,77.03421249,cotton
22.46054478,75.40989245,7.456971816,71.85436078,cotton
23.65629976,77.52425987,7.2942193,74.8984994,cotton
22.00817088,81.83896111,7.762647875,92.23645249,cotton
24.32630461,80.13456404,6.363406102,69.45072055,cotton
22.92360984,82.68738535,7.63737841,92.91915074,cotton
23.43821725,78.63388824,6.200671976,81.15072105,cotton
22.10718988,78.58320116,6.364729934,74.94136567,cotton
23.03814028,76.11021529,6.913678684,91.49697481,cotton
24.54795322,75.39752705,7.766259769,63.88079866,cotton
23.73868041,75.77503808,7.55606399,76.63669195,cotton
22.31871914,83.86129998,7.288377241,65.35747011,cotton
17.13692774,20.59541693,5.68597166,128.256862,kidney-beans
19.63474332,18.90705639,5.759237003,106.3598183,kidney-beans
22.91350245,21.33953114,5.873171894,109.225556,kidney-beans
16.43340342,24.24045875,5.926676985,140.3717815,kidney-beans
22.13974653,23.02251117,5.95561668,76.64128258,kidney-beans
17.84806561,18.77621951,5.949949081,143.0984171,kidney-beans
19.88394011,20.31564139,5.789214289,60.91974792,kidney-beans
19.32509638,23.3334788,5.581021521,104.7783947,kidney-beans
18.4167001,23.42829938,5.689858133,132.9801054,kidney-beans
21.81167649,23.20591245,5.794158504,130.0608093,kidney-beans
19.72702528,18.28173015,5.748190463,143.7630894,kidney-beans
17.15432954,19.87070659,5.566522896,87.99669731,kidney-beans
19.62207826,18.67170854,5.809419584,144.1567454,kidney-beans
21.63149148,21.17919701,5.887263027,134.3649948,kidney-beans
16.06522754,18.72479695,5.99812453,88.06638775,kidney-beans
20.61162204,24.36314135,5.792744849,69.63833855,kidney-beans
21.42451099,20.39659714,5.912289889,116.5206923,kidney-beans
19.07096165,21.21092266,5.788386951,86.21917578,kidney-beans
21.18853178,19.63438599,5.728233081,137.1948633,kidney-beans
23.0429097,22.42610972,5.833940084,108.3684316,kidney-beans
20.65375833,23.10538637,5.967533236,67.71768947,kidney-beans
18.09551014,18.29318436,5.625096446,144.7902323,kidney-beans
18.23775702,21.07643273,5.515615023,69.44951585,kidney-beans
17.48189735,18.8251973,5.954665349,121.9401369,kidney-beans
19.9191786,21.47324158,5.74644777,82.68554379,kidney-beans
20.27514686,23.2353604,5.877347515,139.7521543,kidney-beans
15.77370214,19.2303162,5.979973965,108.3441414,kidney-beans
16.71170642,19.17651433,5.635993966,96.77285817,kidney-beans
17.66148158,18.15302753,5.635231778,100.6711761,kidney-beans
18.50692825,23.61670065,5.679224346,87.0513289,kidney-beans
24.51324787,20.81527638,5.670062975,64.19497947,kidney-beans
18.87614998,24.54038287,5.724242065,105.4120514,kidney-beans
21.59343016,20.31871249,5.811314232,61.13872036,kidney-beans
20.12373284,24.45202552,5.783425416,106.158201,kidney-beans
15.43546065,18.37477907,5.607808432,139.0302034,kidney-beans
22.64236876,21.59396123,5.946999529,122.3886015,kidney-beans
21.98560799,24.87304788,5.852046999,129.5650601,kidney-beans
20.53052663,18.09224048,5.824090984,120.4509288,kidney-beans
15.78601387,21.14544088,5.502999119,95.17028129,kidney-beans
19.6365349,19.68751084,5.821649914,96.65888933,kidney-beans
20.57341244,19.7520218,5.711439256,87.87869161,kidney-beans
20.16080524,24.84207559,5.514927264,138.2362122,kidney-beans
21.53989176,24.25386207,5.99616119,120.6913038,kidney-beans
15.53834801,23.75560241,5.695422863,107.3850593,kidney-beans
19.91853092,20.70099804,5.833010958,108.6434544,kidney-beans
20.76952209,18.93146941,5.568456899,109.0193712,kidney-beans
23.46168338,23.22197648,5.645435626,95.84253438,kidney-beans
24.32116642,21.0278674,5.821194486,60.27552528,kidney-beans
20.12574053,24.96969858,5.659254981,100.0497183,kidney-beans
21.80619564,18.57086554,5.945465949,125.0972687,kidney-beans
19.52226241,24.92607153,5.951177452,113.334026,kidney-beans
17.00067625,19.90790546,5.520880014,103.2926407,kidney-beans
16.78791503,24.96881755,5.578410206,75.45328039,kidney-beans
24.84906168,22.89464642,5.608165195,62.21292186,kidney-beans
16.51783455,20.4555596,5.609435128,98.77794225,kidney-beans
18.15300153,19.38602098,5.509295379,107.6907964,kidney-beans
23.18864385,22.3104551,5.902033406,63.38208822,kidney-beans
23.38002569,21.98879437,5.744117663,87.66898664,kidney-beans
18.358923,19.37703396,5.717143397,138.414764,kidney-beans
19.25975367,20.51346956,5.542690119,94.9533526,kidney-beans
22.95458237,24.03553105,5.858617867,107.7315386,kidney-beans
20.120043,22.89845607,5.618844277,104.6252153,kidney-beans
21.14011423,22.7182355,5.606620346,141.6056722,kidney-beans
24.92360104,18.22590825,5.582178402,62.7089169,kidney-beans
15.33042636,24.91506728,5.56503533,135.3315583,kidney-beans
18.81097271,21.27833035,5.889614577,125.084915,kidney-beans
23.44260668,22.77255917,5.934136378,107.4137246,kidney-beans
22.8352024,18.97267518,5.683548308,63.59276673,kidney-beans
24.9035819,22.27512704,5.70836603,146.4727237,kidney-beans
23.78709569,24.35679348,5.948164454,119.6404412,kidney-beans
22.05592283,19.60379304,5.774755144,126.7265372,kidney-beans
18.87492997,20.18238348,5.97229163,134.1811718,kidney-beans
18.62328774,23.02410338,5.532100554,135.3378033,kidney-beans
23.00884744,18.86880997,5.669560726,100.118612,kidney-beans
19.33162606,24.13995025,5.655726817,68.51253427,kidney-beans
16.24469193,21.35793891,5.591704014,66.97053257,kidney-beans
17.91652287,24.90814655,5.932323085,69.14681022,kidney-beans
15.46789263,21.43780702,5.824208309,88.88796102,kidney-beans
17.06104474,23.77201471,5.86442953,81.83420522,kidney-beans
21.32776028,18.48522915,5.866744372,109.1013261,kidney-beans
23.90910104,20.74619325,5.706198621,81.60211243,kidney-beans
23.89756791,22.74378977,5.940546818,112.6616435,kidney-beans
22.98666928,20.57940608,5.916779289,143.8584938,kidney-beans
21.35135729,22.91244883,5.779090476,146.4548645,kidney-beans
24.1638445,19.27907819,5.82738029,116.7324324,kidney-beans
24.62835037,18.18325169,5.514234138,149.7441028,kidney-beans
21.02213209,24.93896255,5.662699104,124.6118471,kidney-beans
17.30844532,20.01730914,5.86390397,115.199245,kidney-beans
23.82576704,24.75485098,5.624690248,84.64143632,kidney-beans
19.30607278,23.96362799,5.591560999,129.3449326,kidney-beans
16.03768615,22.33195853,5.976312538,130.3900798,kidney-beans
19.18572809,20.83398341,5.669236258,80.15293435,kidney-beans
19.92889503,21.79992115,5.961934481,64.02640797,kidney-beans
19.56376468,24.67385131,5.690065688,139.2921004,kidney-beans
18.31357543,24.32991649,5.698371311,76.14153904,kidney-beans
20.10993761,23.22323766,5.59503163,73.36386477,kidney-beans
23.60506572,21.90539577,5.525904526,100.5978728,kidney-beans
19.73136909,24.89487354,5.819403771,84.06354115,kidney-beans
20.93409877,21.1893007,5.562201934,133.1914419,kidney-beans
18.78226261,20.24768314,5.630664753,104.2570723,kidney-beans
36.51268371,57.92887167,6.03160778,122.6539694,pigeon-peas
36.89163721,62.73178224,5.269084669,163.7266551,pigeon-peas
29.23540524,59.38967583,5.985792703,103.3301803,pigeon-peas
